,기사요약
128,"코로나19 예방을 위한 '고강도 사회적 거리두기'가 5월 5일까지 연장된 가운데 20일 오전 서울 용산구 동자동 서울역 4호선에서 바라본 한 열차내에 출근을 앞둔 시민들로 꽉 차 있다(사진=이데일리)첫 번째/5월 5일 어린이날까지 ‘사회적 거리두기’ 연장신종 코로나바이러스 감염증(코로나19) 확산 방지를 위한 ‘사회적 거리두기’가 5월 5일까지 연장됐어요◆ “사회적 거리두기 연장하지만 완화 시행할 것”정세균 국무총리는 지난 19일 신종 코로나바이러스 감염증(코로나19) 대응과 관련해 ""5월 5일까지는 지금의 사회적 거리 두기의 근간을 유지하며 일부 제한을 완화하겠다""고 말했어요정 총리가 이날 정부서울청사 영상회의실에서 가진 코로나19 대응 중앙재난안전대책본부 회의에서 ""방역 측면에서는 고강도 사회적 거리두기를 지속하는 것이 가장 안전하지만 현실적으로 쉽지 않다◆ 코로나19 해외유입 환자 1600명 돌파20일 국내 신종 코로나바이러스 감염증(코로나19) 환자 중 해외에서 유입된 확진자가 1600명을 넘어섰어요(사진=이데일리)두 번째/초·중·고 전 학년 ‘온라인 개학’ 시작드디어 초·중·고 모든 학년이 온라인 개학을 맞이했습니다◆ 오늘부터 초등 저학년도 온라인 개학20일 초등학교 1∼3학년이 신종 코로나바이러스 감염증(코로나19) 여파로 인한 '온라인 개학'을 맞이했어요일부 초등 1∼2학년 교사들은 더 세밀한 지도를 위해 초등 3학년 이상처럼 실시간 화상회의 프로그램을 통해 출석을 확인하고 쌍방향형 수업을 진행할 계획이라고 밝혔어요“5월초는 불가하다”방역 당국이 사회적 거리두기 연장 기한인 5월 5일까지는 등교 개학을 적극적으로 준비해야 할 기간이라고 밝혔어요정은경 중앙방역대책본부장은 20일 질병관리본부에서 열린 브리핑에서 ""5월 5일까지 사회적 거리두기를 하면서 그때까지도 위험도가 낮을 때 등교 개학을 검토할 수 있다""고 밝혔는데요국회가 그간 본회의장이나 상임위 회의장에 안내견 등 동물 출입을 금지했기 때문이에요지난 17대 총선에서 시각장애인 출신으로 처음 당선됐던 한나라당 정화원 의원은 안내견 동반이 안 돼 본회의장 출입 때 보좌관 도움을 받았던 전례가 있어요이에 대해 김 당선자가 18일 자신의 페이스북에 “안내견의 국회 본회의장 입장이 논란의 대상이 되는 것에 문제를 제기하지 않을 수 없다”라며 “안내견은 국회법에 (출입 금지) 명기된 ‘해가 되는 물건이나 음식물’이 아니다”라고 의견을 밝혔어요◆ 국회, 안내견 조이 국회 출입 허용할 듯국회에서는 시각장애인인 김 당선자의 안내견 조이의 본회의장 등 출입을 허용하는 것으로 가닥을 잡았어요국회는 김 당선인의 원활한 의정활동 지원을 위한 안내견 출입 허용 여부를 결론짓기 위해 해외 사례 등을 검토하고 있는 것으로 전해졌어요김 당선자는 “장애인 활동 지원에 관한 법률(이하 장애인활동지원법) 개정을 통해 연령 제한을 폐지해 나이에 구애받지 않고 필요한 지원을 받을 수 있도록 하겠다”고 포부를 밝혔어요통합당 비례대표 4번을 받은 장애인 복지 전문가인 이종성 당선자도 국회에 입성하게 됐어요"
129,"이런 보도들은 대부분 얼마나 유별난지만 전해주기 때문에 가십으로 소비될 위험이 있습니다또한 ""거리에서는 기존처럼 악수하며 명함 주는 대신 과감한 홍보전으로 유권자의 눈길을 끕니다""라면서 잔다르크 복장을 한 후보가 기마 출정식을 하는 모습, 굴착기를 이용한 유세 현장, 공룡 인형 옷을 입고 유세를 벌이는 모습 등도 차례로 소개했습니다JTBC는 ""코로나로 어느 때보다 다양한 아이디어가 쏟아지는 선거, 눈길을 붙드는 유세도 좋지만 유권자들이 더 유심히 봐야 할 건 후보자 자격과 공약입니다""라고 전했고, TV조선은 ""이런 홍보 영상도 중요하지만 선거 공약이나 정책도 제대로 알릴 수 있어야 하는데, 걱정이 많습니다""라고 덧붙였습니다그러나 유세의 '이색적인 모습'을 조명한 보도에서 '공약을 알려야 한다'고 하는 것은 구색 맞추기에 가깝습니다그러나 방송사 저녁종합뉴스에는 TV조선 <여론조사 공표금지>(4/7 서주민 기자), 채널A <여랑야랑/김종인만 졸졸~/레몬 먹는 국회의장>(4/7 이재명 기자) 등 문희상 의장이 문석균 후보를 위해 레몬을 먹으며 홍보 영상에 출연한 것만 흥미 위주로 다루는 보도가 있었습니다▲  총선에 출마하는 아들을 둔 문희상 국회의장의 이색 유세를 소개하는 채널A(4/7) ⓒ 채널A 이런 '가족 유세' 보도는 형평성에서도 문제가 있습니다차명진의 세월호 막말을 '막말들'로 뭉뚱그릴 수 있을까?미래통합당이 차명진 경기 부천병 후보를 4월 13일 제명하기로 했습니다유독 TV조선은 <'세월호 막말' 후보 제명…내일 대국민 사과>(4/8 홍혜영 기자)에서 ""통합당은 즉각 차 후보를 제명했습니다""라고 단언한 겁니다막말이라고 다 같은 막말이 아니다TV조선 보도에 더욱 이해할 수 없는 지점은, 차명진 후보의 막말을 다른 당 지도부의 막말 논란과 동등하게 취급했다는 겁니다TV조선은 통합당이 차명진 후보를 즉각 제명했다고 보도하자마자, 바로 이어 ""통합당은 김종인 선대위원장을 돈키호테에 비유하며, 황교안 대표와 박형준 선대위원장을 비난한 민주당 윤호중 사무총장을 명예훼손 혐의로 고소하기로 했습니다""라고 덧붙였고, 윤호중 사무총장이 ""(김종인 선대위원장은) 황교안 애마를 타고 박형준 시종을 앞에 데리고 대통령 탄핵이라는 가상의 풍차를 향해서…""라고 말하는 장면을 보여줬습니다더구나 차명진 후보는 세월호 참사를 향한 망언을 반복했으며, 그걸 정당화하기 위해 세월호 유가족의 인격과 일상을 짓밟는 발언을 했습니다심지어 TV조선 인터넷판 기사의 섬네일에는 차명진 후보와 윤호중 사무총장이 나란히 배치돼 있습니다이렇게 모든 막말과 망언을 '막말들'로 뭉뚱그리는 언론의 보도가 가져오는 부정적 영향이 너무 큽니다이러한 보도는 '막말 기준선'을 낮추어 사회적 약자들에 대한 또 다른 막말을 낳도록 할 위험이 있습니다'이러니 삼류 총선'이라고 비판하기 전에 자사 보도 되돌아봐야차명진 후보 망언을 다른 정치권 막말과 섞어 도매금으로 취급한 TV조선 보도는 또 있습니다일단 선거를 두고 '이러니 삼류'라고 단언하는 것 자체부터 우려점이 있습니다TV조선 신동욱 앵커는 ""이 봄에 손 소독제로 귀를 씻고 싶은 막말이 쏟아지고 있습니다한 후보는 '3,40대는 논리가 없다' '나이가 들면 다 장애인이 된다'고 했다가 제명을 당했고, 세월호 유족을 비하한 다른 후보의 발언이 논란을 빚자 지도부가 대국민 사과를 했습니다""라고 소개한 겁니다여기서도 TV조선은 여야 정치권에서 오고 간 말씨름에 은근슬쩍 차명진 후보가 세월호 유가족을 겨냥해 내뱉은 혐오 발언을 끼워 넣었습니다TV조선 보도가 대표 사례라 할 수 있습니다선정위원 한마디* 이번 총선의 정책 부재도 문제이나 축소된 총선 보도의 대부분을 정책이 아닌 삼류 기사로 채운 TV조선은 스스로를 반성해야TV조선 단독 ""윤석열 총장 '몸무게 100kg이라 안 흔들린다'고 밝혀""TV조선이 '단독' 기사를 냈습니다'조국 프레임'으로 선거를 이끄는 것은 미래통합당이 보여준 선거 전략이기도 합니다프레임 싸움으로 선거판을 이끄는 것은 유권자에게 오히려 혼란을 초래할 수 있습니다▲  윤석열 검찰총장이 100kg이라는 TV조선 단독 보도(4/10) ⓒ TV조선선정위원 한마디* 신동욱 앵커가 말한 삼류 총선으로 둔갑시키는 기사MBC는 이렇게 공약에 대한 신뢰가 낮은 원인으로 허황된 개발 공약을 지목했습니다장애인 유권자가 가장 많은 서울은 사전 투표소의 21%가, 부산은 16%, 인천 15%가 장애인이 이용하기 불편한 곳에 있었습니다우리 사회가 여전히 장애인 권리에 있어서는 가장 기본적인 참정권마저 제대로 보장하지 못할 정도로 갈 길이 멀다는 걸 알 수 있습니다이러한 보도가 더욱 많아지고, 차후 선거에서는 이전 선거의 현황을 다시 보도하여 실제로 변화를 이끌 수 있어야 합니다MBC가 시의적절하게, 단독으로, '허위정보'를 팩트체크했다고 볼 수 있습니다MBC는 ""요즘 서울 시내 곳곳에서 '사전 투표 엑스, 당일 투표 동그라미' 이런 스티커가 자주 발견이 되고 있습니다""라고 팩트체크 대상을 소개했습니다▲  시의적절한 사전투표 관련 팩트체크 선보인 MBC(4/10) ⓒ MBC MBC는 ""스티커를 붙인 단체는 서울 서초동에 사무실을 둔 공정선거 국민연대"", ""이들은 사전 투표가 명백히 조작되기 때문에 참여해서는 안 된다고 주장합니다""라고 전했습니다그러나 채널A는 그저 가져다 썼고 MBC는 검증을 시도했습니다이 차이만으로도 MBC 보도의 가치를 알 수 있습니다* 모니터 기간과 대상 : 2020년 4월 4~10일 KBS <뉴스9>, MBC <뉴스데스크>, SBS <8뉴스>, JTBC <뉴스룸>(1,2부), TV조선 <뉴스9>(평일)/<뉴스7>(주말), 채널A <뉴스A>, MBN <종합뉴스>저작권자(c) 오마이뉴스(시민기자), 무단 전재 및 재배포 금지덧붙이는 글 | 이 기사는 민주언론시민연합 홈페이지(wwwkr)에서도 보실 수 있습니다링크를 통해 기부하실 수 있습니다링크를 통해 제보를 하실 수 있습니다"
130,"[머니투데이 김민우  기자] [[the300]만 65세 이상도 장애인활동지원금 지급 가능토록][서울=뉴시스] 장세영 기자 = 장제원 미래통합당 법제사법위원회 의원이 2월26일 서울 여의도 국회에서 열린 법제사법위원회에 신종 코로나바이러스 감염증(코로나19) 관련 법안 전체회의에 참석해 박능후 보건복지부 장관에게 질의를 하고 있다com장제원 미래통합당 의원(부산 사상, 3선)이 고령과 장애의 이중고로 혼자 힘으로 일상생활을 하기 어려운 중증장애인이 65세 이후에도 장애인활동보조서비스(장애인활동지원급여)를 받을 수 있도록 하는 법안을 발의했다"
131,"[아시아경제 영남취재본부 김용우 기자] 신종 코로나바이러스감염증(코로나19)의 해외유입 차단 작전을 전개한 이후 부산역을 거쳐 간 해외입국자가 1만명을 돌파했다부산시는 해외유입 발(發) 코로나19 감염 차단을 위해 부산역에 비상수송지원반을 운영한 지 76일째인 12일 부산역 비상지원반을 경유한 해외입국자가 1만명을 돌파했다고 14일 밝혔다비상지원반은 국토부와 철도경찰, 선별진료소 및 자가격리시설(라마다호텔)과 협업체계를 구축해 해외입국자 자가격리 전반에 대한 컨트롤타워 역할을 했다별도 예산을 투입해 입국자 수송을 전담할 경우 6개월간 5억원의 예산이 소요될 것으로 추정됐지만 부산시는 부산시설공단의 인력과 두리발 운휴 차량을 활용해 예산 절감 효과를 톡톡히 본 셈이다"
132,[대구CBS 류연정 기자]29일 전국 6개 지역 도시철도 운영기관 노사가 경영난 심화 대안을 모색하기 위해 한 자리에 모였다(사진=대구도시철도공사 제공)대구를 비롯한 전국 6개 도시철도 운영기관 노사가 한 자리에 모여 정부의 재정 지원을 촉구했다
133,"또 보도나 차도에 물이 잘 빠지는 투수블럭을 설치해 빗물을 모은 뒤 이를 다시 도심 열섬현상을 해소하기 위해 자동으로 뿌리는 살수시스템도 갖춰진다전동보장구(전동휠체어·의료용스쿠터)에 IoT(사물인터넷) 기술을 활용해 이상노면에 진입할 때 음성으로 이를 알리고 낙상사고 발생시에는 자동으로 소방서에 신고하게 되며 도난방지 등의 기능도 갖추게 된다해운대와 사상구 일부 지역에서 실증사업이 진행된다이렇게 수집한 개인 건강데이터를 토대로 병원에서는 환자에게 혈압‧혈당수치 랭킹, 식단관리법 등 맞춤형 건강정보를 제공한다물이 잘 빠지는 투수블럭을 설치해 지하에 빗물을 모은 다음 이를 다시 도로에 뿌리는 살수시스템 개념도■ 자율주행 로봇이 환자 이송자율주행 로봇을 활용해 신체약자를 이송하는 서비스도 있다인공지능은 이를 분석해 개인 맞춤형 운동프로그램을 제공한다"
134,부산교통공사(사장 이종국)는 교통약자가 도시철도 엘리베이터 이용시 버튼을 누르지 않아도 자동 호출되는 시스템을 전국 최초로 개발하고 시범운영을 거쳐 1호선 시청역에서 운영을 시작했다고 22일 밝혔다
135,"21일 스마트시티 챌린지 예비사업 착수보고회교통약자 이동 편의 증진 위한 교통 환경 구현[서울경제] 부산시와 부산정보산업진흥원은 국토교통부 공모 사업인 ‘2020년 스마트시티 챌린지 사업’을 본격 추진한다고 22일 밝혔다부산시가 제안한 내용은 누구나 편리하고 안전하게 이용할 수 있는 ‘무장애(Barrier-Free) 교통 환경 구현’ 서비스로, 지난 21일 ‘2020년 부산 스마트시티 챌린지 사업 착수보고회’를 개최했다"
136,"부산시(권한대행 변성완)와 부산정보산업진흥원(원장 이인숙)은 국토교통부 공모 사업인 “2020년 스마트시티 챌린지 사업” 추진에 시동을 걸었다이날 착수보고회에서 부산시는 이동교통편의 혁신, 이동교통수단의 다양화, 데이터 혁신을 통해 고령자, 임산부, 장애인, 영유아동반자 등 교통약자가 실제로 체감할 수 있는 교통 환경 구현을 목표로 ‘무장애(Barrier-Free) 교통 환경 구현’을 위한 서비스로 디지털트윈과 비콘, 키오스크를 활용한 ▲‘배리어프리 내비게이션’, 다양한 편의기능과 공유차량의 거점을 수행하는 ▲‘배리어프리 스테이션’, 승차공유 및 택시 등 다양한 교통수단을 제시하는 ▲‘배리어프리 승차공유 플랫폼’ 서비스가 선보일 계획이라고 밝혔다"
137,"황보 의원은 ""그동안 교통약자 이동 지원이 절실했는데 이번 개정안 통과로 대표 공약인 100원 택시를 본격 추진할 수 있게 됐다""며 ""내년부터 본격적으로 추진될 것으로 예상한다""고 말했다"
138,"SK텔레콤은 부산시 시범사업을 계기로 착한셔틀에 최신 ICT 솔루션을 추가로 접목해 안정성과 편의성을 높인다한국장애인고용공단은 SK텔레콤은 스마트지킴이를 보조공학기기로 지정, 착한셔틀 탑승 고객에 무상 제공하고, 착한셔틀에 출퇴근 요금지원 정책을 연계해 장애인 근로자들이 경제적 부담을 덜 수 있도록 지원할 계획이다"
