,기사요약
142,"[기자]오전 10시, 휠체어 장애인 이지숙 씨가 출근 준비를 합니다[이지숙 / 휠체어 장애인 : (장애인 콜택시를) 오전 11시에 부르면 보통 한 시간에서 두 시간 뒤에 와요[이지숙 / 휠체어 장애인 : 회사와 집은 차로 10~15분 거리인데요"
143,"조 처장은 ""시민 불편이 없도록 시위 발생 시 추가 열차 투입, 시위 중지 요구 등 대응하고 있으나 힘에 부치는 상황""이라면서 ""지하철 내 장애인 이동권 보장에 대해 충분히 공감하며 노력하고 있는 만큼 전장연 측도 시민 불편을 유발하는 불법시위를 자제해 주길 부탁한다""고 밝혔다"
144,연합뉴스     장애인 이동권 확보를 위한 전국장애인차별철폐연대(전장연)의 시위로 서울 지하철 2호선 운행이 오전 한때 지연됐다
145,
146,박영서 도의원(국민의힘·문경)이 대표 발의한 '경상북도 행복택시 운영 및 지원에 관한 조례안' 역시 교통이 불편한 산악·해안 지역에 큰 혜택이 될 것으로 보인다오세혁 도의원(국민의힘·경산)은 '경상북도 건설사고 조사 및 재발 방지에 관한 조례안'을 대표 발의했다
147,"&lt;이형숙 전국장애인차별철폐연대  상임 공동대표 &gt;""착한 장애인 돼라"" 강요당했지만부조리한 사회 제도·구조 깨달아""장애인 이동권은 공생의 최소 조건변화 위해 죽을 때까지 운동할 것""지난달 12일, 이형숙 전국장애인차별철폐연대 상임 공동대표가 여의도 환승센터에서 160번 버스 아래 엎드려 있다""어렸을 때 저는 사람들을 귀찮게 하지 않는 착한 장애인이었다""고, 이씨는 인터뷰의 첫말을 뗐다이씨는 ""교통환경이 열악한 지방은 뙤약볕이 내리쬐는 한여름이나 한파가 몰아치는 한겨울이나, 스스로 휠체어를 밀고 가지 않으면 장애인은 집밖 어디도 갈 수 없다""고 목소리를 높였다"
148,[앵커] 거동이 불편한 장애인들도 비장애인처럼 자유롭게 이동할 권리를 보장하라는 장애인 이동권 요구가 본격화한지 올해로 20년을 맞습니다교통약자법에는 저상버스 도입 목표치만 잡도록 했을 뿐이고 이행을 강제하지는 않기 때문입니다
149,독자제공 29일 오전 서울 지하철 4호선 성신여대입구역에서 진행된 장애인 단체의 “이동권 보장 요구” 시위로 열차 운행이 중단돼 출근길 혼잡이 이어졌다29일 오전 서울 지하철 4호선 성신여대입구역에서 진행된 장애인 단체의 이동권 보장 요구 시위로 출근 시간대 열차 운행이 20여 분간 중단됐다지난 20일 오전 서울 지하철 5호선 광화문역 승강장에 장애인단체 회원들이 이동권 보장 시위를 하고 있다
150,쉽게 탑승하는 할머니를 보며 정작 장애인 친구는 저상버스를 바라만 보던 오랜 기억이 스쳤다이들은 출근 시간대 혜화역에서 ‘교통약자 이동편의 증진법’ 연내 개정을 촉구하며 ‘모든 지하철역 엘리베이터 설치’를 요구했다저상버스를 보낸 기억이 정말 옛일 같았다
151,
152,"전장연 회원들이 20일 오전 서울 종로구 지하철 5호선 광화문역에서 장애인 이동권 보장을 촉구하며 공덕역으로 이동하기 위해 집결하고 있다회사원 김모씨(33)는 ""모두에게 각인되는 시위가 효과적인 건 분명하고, 시위 취지를 이해한다""면서도 ""장애인 단체에서도 문제가 있다는 걸 알고 시위를 진행했을 거로 생각하며, 경찰 등은 불법적인 행동에 대해서 제대로 조치하면 될 일""이라고 말했다"
153,눈 가리고 안내견 보행 체험 국민의힘 윤석열 대선 후보가 19일 경기 용인시 시각장애인 안내견 학교에서 눈을 가린 채  안내견 보행 체험을 하고 있다윤 후보는 19일 서울 여의도 국민의힘 당사에서 이 같은 내용을 담은 ‘디지털자산 공약’을 발표하며 “770만 명에 이르는 가상자산 투자자를 주식 투자자 수준으로 안전하게 보호하고 불편한 점은 개선하겠다”고 약속했다대선의 핵심 변수로 꼽히는 2030 유권자의 지지율을 조금씩 회복하고 있는 윤 후보가 가상자산 투자 열풍을 주도하는 젊은층을 겨냥한 정책 행보를 이어가고 있는 모습이다
154,"소상공인과 자영업자들 광화문서 대규모 집회'계엄법 위반' 41년 만에 무죄…선고는 단 1분지하철 막아선 장애인단체 ""이동권 보장"" 촉구[이데일리 이소현 기자] 단계적 일상회복(위드 코로나)에 접어든 것도 잠시, 최근 신종 코로나바이러스 감염증(코로나19) 확진자수 증가에 따라 다시 사회적 거리두기가 강화됐습니다1980년 계엄포고령 위반으로 실형을 선고받은 전태일 열사의 어머니 고 이소선 여사의 재심 선고공판이 열린 21일 서울 도봉구 서울북부지방법원에서 이소선 여사의 무죄 선고가 내려진 뒤 아들 전태삼(오른쪽 셋째)씨가 기자회견에 참석해 임을 위한 행진곡을 부르고 있다1980년 노동운동을 벌이다 계엄법을 위반했다는 이유로 실형을 선고받았던 전태일 열사의 어머니 고(故) 이소선 여사는 재심에서 41년 만에 무죄를 선고받았습니다이들은 ‘나쁜 장애인’을 자처하고 나설 수밖에 없었다고 호소합니다"
155,윤 후보는 19일 서울 여의도 국민의힘 당사에서 이 같은 내용을 담은 ‘디지털자산 공약’을 발표하며 “770만 명에 이르는 가상자산 투자자를 주식 투자자 수준으로 안전하게 보호하고 불편한 점은 개선하겠다”고 약속했다대선의 핵심 변수로 꼽히는 2030 유권자의 지지율을 조금씩 회복하고 있는 윤 후보가 가상자산 투자 열풍을 주도하는 젊은층을 겨냥한 정책 행보를 이어가고 있는 모습이다
156,전윤선 한국접근가능한관광네트워크 대표가 지난 25일 제주도가 휠체어 이용자를 위해 선보인 내비게이션 앱 ‘휠내비길’ 시연회에 참석해 앱의 음성 안내에 따라 제주 돌문화공원을 돌아보고 있다전윤선 한국접근가능한관광네트워크 대표는 자신의 휠체어에 고정밀 위치측정 수신기인 위성항법시스템(GNSS) 단말기를 장착한 후 휠내비길 애플리케이션(앱)이 전하는 음성 안내에 따라 20분 정도가 소요되는 제주돌문화공원 1코스를 돌아봤다
157,윤 후보는 이날 “(인천은) 공산 침략으로부터 자유민주주의를 수호한 곳”이라며 강경 기조의 발언도 내놨다윤 후보는 이날 시외·고속·광역버스를 장애인 저상버스나 리프트 장착 버스로 보급한다는 공약을 내놨다
158,전국장애인차별철폐연대 관계자들이 7일 오전 8시 4호선 혜화역 승강장에서 '교통약자의 이동편의 증진법' 연내 개정을 촉구하고 있다전국장애인차별철폐연대 관계자들이 7일 오전 서울 혜화역 승강장에서 '교통약자 이동편의 증진법' 연내 개정을 촉구하며 선전전을 하고 있다
159,[KBS 창원] [앵커] 지체장애인의 발이 되는 특별교통수단의 배차 시스템이 어제 하루 먹통이 되면서 경남의 지체장애인 천여 명이 오도 가도 못하는 불편을 겪었습니다
160,
161,"이날 이형숙 한국장애인자립생활센터협의회 부회장이 열차 내부로 들어가는 데 시간이 오래 걸리자 열차에 제대로 몸을 싣기도 전에 스크린 도어가 여러 차례 닫히기도 했다이날 전장연 회원들은 선전전과 함께 서울교통공사가 지난 6일 오전 혜화역 엘리베이터 가동을 멈춘 일에 대해 국가인권위원회에 진정을 넣기 위해 혜화역부터 충무로역까지 지하철로 이동하는 행진도 진행했다박경석 전장연 상임공동대표는 “저상버스 도입, 특별교통수단 등 장애인이동권 보장은 법에 근거한 국가계획 조차도 지난 15년간 지켜지지 않았다”며 “현재도 시내버스 대폐차 시에 저상버스 도입 의무화와 특별교통수단 지역간 차별철폐를 위한 교통약자이동편의증진법 개정안이 국회에 상정됐지만, 해당 상임위인 국토교통위원회 법안 소위에서는 논의조차 되지 않고 있는 실정”이라고 설명했다"
162,"혜화역서 충무로역까지 인권위 진정차 이동시민들 따가운 눈초리만…“조용히 하라” 다그치기도“저상버스 적어, 매일 출근길마다 겪는 일” 토로“지난 6일 혜화역 엘리베이터 가동 중단, 인권 침해”교통약자이용편의증진법 통과 및 저상버스 도입 요구이날 전장연 회원들은 선전전과 함께 서울교통공사가 지난 6일 오전 혜화역 엘리베이터 가동을 멈춘 일에 대해 국가인권위원회에 진정을 넣기 위해 혜화역부터 충무로역까지 지하철로 이동하는 행진도 진행했다9일 오전 이형숙 한국장애인자립생활센터협의회 부회장이 서울 혜화역에서 지하철 선전전을 마친 뒤 국가인권위원회에 진정서를 제출하기 위해 열차에 탑승하는 모습"
163,"[주장] 장애인의 이동권이 보장되면 다수가 좋다   무언가를 보면 뇌를 거쳐 정보를 인식하기 때문에 우리가 선입견이나 편견을 가지고 있으면 어떤 대상을 온전히 파악하기 어렵다구체적인 내용을 보면, 전국 시내버스 10대 중 7~8대는 장애인이 탈 수 없는 계단 버스로, 저상버스를 확대해달라는 것과 서울 지하철에 엘리베이터를 모두 설치해달라는 것이다하지만 우리의 거리에는 시각장애인, 지체 장애인이 잘 보이지 않는다우리의 거리에 좀 더 다양한 사람들-다리가 불편한 사람, 시각장애인, 유모차를 끄는 사람 등-이 마음껏 활보했으면 좋겠다는 희망을 끄적여본다"
164,윤 후보는 10일 인천을 찾아 경인고속도로 지하화 등 지역 현안에 대한 공약을 내놨다이에 대해 젠더 이슈 논란이 불거지자 이대남 공약에는 속도조절을 하는 대신 주 52시간제를 비롯한 민생 밀착형 공약을 꺼내들며 ‘치고 빠지는’ 전술을 구사하는 모양새다
165,21일 전국장애인차별철폐연대는 이날 오전 지하철 4호선 미아사거리역에서 이동권 시위를 하고 있다
166,저라도 출근하는데 시위 때문에 막힌다 생각하면 못 참을 것 같다”면서도 “장애인은 정부 복지가 아니면 살아가는 것 자체가 너무 힘들다지하철 승하차 시위는 열악한 장애인 이동권의 현실을 사회 전반에 알리려는 목적에서 시작됐다A씨는 이같이 받는 복지를 특권으로 보기 어려운 현실을 설명했다전국장애인차별철폐연대 관계자들이 20일 오전 서울 지하철 5호선 광화문역에서 열차에 탑승해 장애인 이동권 보장을 촉구하는 피케팅을 하고 있다전국장애인차별철폐연대 관계자들이 20일 오전 서울 지하철 5호선 광화문역에서 열차에 탑승해 장애인 이동권 보장을 촉구하는 피케팅을 하고 있다
167,약자를 위한 시스템은 사회 구성원 모두에게 이롭다는 사실과 우리는 누군가의 투쟁에 빚지고 살아간다는 것을 기억했으면 좋겠다&lt;장애인 이동권 투쟁보고서: 버스를 타자!&gt;(2002)는 더 이상 안전하지 못한 이동장치 때문에 죽을 수 없다는 장애인들의 절박한 외침을 성실하게 기록한 다큐멘터리다영화 &lt;장애인 이동권 투쟁보고서: 버스를 타자!&gt; 한 장면영화 &lt;장애인 이동권 투쟁보고서: 버스를 타자!&gt; 한 장면이렇게 사회적 약자를 위한 시스템은 사회 구성원 모두에게 이롭다는 사실과 우리는 누군가의 투쟁에 빚지고 살아간다는 것을 기억했으면 좋겠다
