,기사요약
358,"&lt;3&gt; 지체장애 함정균 유튜브 '함박tv' 지하철 환승에 40분 ""영상 만들자"" 결심수도권 93개 환승역 220개 업로드 '호평'""다양한 장소 휠체어 방문기 기대하세요""대한민국 장애인은 261만 8,000명(작년 말 기준)에 달한다그들은 ‘불편하지만 불행하진 않다’며 유튜브 영상을 통해 비장애인과 크게 다를 바 없는 자신들의 일상을 가감 없이 보여준다지체장애 유튜브 채널 '함박TV' 운영자 함정균씨가 최근 서울시내 거리에서 영상을 촬영하는 모습함씨는 2016년부터 휠체어를 타고 버스, 지하철 등 대중교통을 이용하는 영상을 유튜브에 업로드하며 장애인 이동권 개선을 요구하고 있다너무 힘든 나머지 영상으로 남겨야겠다는 생각이 들어 휴대폰을 꺼내 환승 상황을 유튜브 ‘함박tv’에 담았다영상을 계속 만들어보니 장비 욕심이 생겼다수도권 100개 환승역 가운데 93개 환승역에서 휠체어를 타고 갈아타는 영상을 2년 6개월 동안 220개나 업로드했다함씨가 영상을 활발히 올리는 이유에는 비장애인의 인식 개선을 위한 의도도 있다함정균씨가 쌍둥이 자녀와 함께 유튜브 영상을 찍는 모습유튜브 캡처그가 주로 목소리를 내는 지점은 장애인 이동권과 접근성이다거리를 활보하는 장애인이 많지 않아 실제로 사람들의 눈에 띄는 경우가 적지만, 최근엔 SNS를 통해 많은 사람들에게 장애인의 모습이 자주 비춰지고 있기 때문이다별칭에 걸맞게 휠체어를 타고 다양한 장소를 찾아가는 콘텐츠를 제작하겠다는 게 함씨의 계획이다함정균씨는 '지체장애인 유튜버' 대신에 '노는 게 가장 좋은 유튜버'로 불리고 싶다며 함박웃음을 지어 보였다"
359,"사진 = 뉴시스[로컬세계] 교통약자를 위해 차체를 낮게 설계한 저상버스가 효과적으로 운영되기 위해서는 승강장 시설 정비 등이 필요한 것으로 나타났다합동점검반은 이날 점검에서 저상버스에 탑승, 순환노선을 운행하면서 승강장 진입, 킬닝(저상버스를 문쪽으로 70mm정도 기울이는 것), 경사로(슬로프) 내리기, 이용자 탑승·하차 등 전 과정의 이용불편 요인을 꼼꼼히 살폈다[ⓒ 로컬세계 &amp; Segye"
360,"이 판사는 '장애인을 제한??배제??분리??거부하지 말라'는 장애인차별금지법 규정에 관해 ""모든 교통수단을 비장애인과 동일하게 이용할 수 있도록 설비를 갖추라는 취지는 아니다""고 해석했다"
361,춘천시 올해만 20대 도입 지원 전체 134대 중 36%【춘천】올 하반기에는 춘천 지역 시내버스 3대 중 1대 이상이 저상버스로 운행된다올해 20대가 추가로 운행되면 저상버스는 모두 48대로 전체 시내버스 134대의 36%를 차지하게 된다
362,"2008년 시행된 '서울특별시 교퉁약자의 이동편의증진에 관한 조례'에 따르면 서울시는 2013년까지 50% 이상 저상버스 도입을 추진한다뿐만 아니라 장애인 관련 단체는 지난해 11월 기자회견을 열고 ""서울시는 2011년 국토해양부가 서울시에 저상버스 도입을 위해 배정한 예산 370억 중 167억을 쓰지 않거나 용도를 변경시켰다""며 의혹을 제기하기도 했다이어 ""지난해 저상버스 도입 예산은 370억이 아니라 370대 분의 예산""이라며 ""버스 회사가 버스 구입 후 등록까지 마쳐야 예산이 내려와 집행된다""고 설명했다또 ""지난해 167대 분의 예산은 쓰지 않은 것이 아니라 버스 회사들이 저상버스 도입을 취소한 것이다""고 밝혔다이에 대해 버스회사 관계자는 ""서울시가 회사별로 저상버스 도입에 대한 희망수요조사를 하지만 형식적""이라며 ""사실상 도입해야 하는 버스가 할당되기 때문에 고통스럽다""고 밝혔다◇전문가들 서울시의 미온적 태도 지적 남경준 전국장애인차별철폐연대 정책실장은 ""장애인들은 저상버스가 많지 않고 이용에 불편함이 많아 이용을 못하고 있는 상황""이라며 ""그러나 서울시는 장애인이 저상버스를 잘 이용하지 않는다고 생각한다""고 주장했다"
363,정부의 저상버스 도입 계획이 당초 목표에 훨씬 미달하는 데다 기존 목표치도 대폭 낮췄기 때문이다13일 경향신문이 입수한 국토해양부의 ‘제2차 교통약자이동편의증진계획(안)’ 자료에 따르면 지난해 말 기준 전국의 저상버스 보급비율은 전체 버스의 12%에 그쳤다정부는 2013년 50%였던 저상버스 도입 목표를 2016년 334%로 축소키로 계획을 변경한 것으로 확인됐다그러나 2011년 말 현재 저상버스 도입대수는 전체 버스의 12%인 3899대에 불과하다정부는 지난달 31일 한국교통연구원의 용역 결과를 토대로 저상버스 도입 확대를 위한 공청회를 열었다장애인 인권단체에서는 “정부가 교통약자들의 반발 때문에 고의로 초청 대상에서 배제한 것 아니냐”며 의혹을 제기했다정부가 저상버스 도입 계획을 축소키로 하자 장애인 인권단체에서는 “교통약자의 이동권을 무시한 처사”라며 반발했다
364,"ⓒ 끼뉴스 민원기경기도는 21일 장애인 등 교통약자들이 버스를 편리하게 이용할 수 있도록 한국형 저상버스 표준모델을 2009년 하반기부터 도입한다고 밝혔다한국형 저상버스는 바닥 높이가 34㎝로 일반 버스(45㎝)보다 낮고 출입구에 계단이 없으며, 버스 승강장의 여건에 따라 슬라이딩램프(장애인슬로프)를 10㎝ 올리거나 내릴 수 있어 장애인이나 임산부, 노약자 등은 물론 일반승객들도 편리하게 이용할 수 있는 게 가장 큰 장점한편 도는 이날 경기도의회 의원, 한국지체장애인협회원, 운송업체 관계자 등 60여명이 참석한 가운데 한국형 저상버스 시승행사를 가졌다◇ 이날 선보인 한국형 저상버스는 바닥 높이가 34㎝로 일반 버스(45㎝)보다 낮고 버스 승강장 여건에 따라 슬라이딩램프(장애인슬로프)를 올리거나 내릴 수 있어 장애인 등 교통약자들이 편하게 이용할 수 있다"
365,[머니투데이 황국상 기자][행안부 '장애인 복지분야 생활민원 개선안' 국무회의 보고]이번 개선안에 따라 그동안 듣지 못한다는 이유로 제1종 운전면허를 취득하지 못해 자영업 등 목적으로 15인승 이하 승합차를 구입할 수 없었던 청각장애인들이 혜택을 받을 것으로 보인다장애인의 대중교통 이용편의를 위해 2013년까지 전국 시내버스의 절반인 1만4500대가 저상버스로 교체된다아울러 디지털보청기 가격이 250만~500만원임에도 보청기 보험급여기준이 34만원인 부적합한 현실도 개선될 것으로 보인다
366,"[서울신문]장애인과 노인, 임산부, 어린이 등 교통약자를 위해 추진하고 있는 지방자치단체 저상버스 확대 정책이 벽에 부딪히고 있다도입하려던 차량 가운데 나머지 54대(49％)는 계약 단계이며, 4대는 이마저도 이뤄지지 않은 상태다시내에서 운행 중인 2511대 가운데 저상버스는 4신선한 뉴스!’ 서울신문(wwwseoul"
367,"집안 생활은 물론 이동을 위해선 외출시 전동휠체어가 필수인 그는 기쁨과 아쉬움을 동시에 맛봐야 했다'천안시교통약자이동권확보를 위한 모임'(천이모) 회장을 맡고 있는 김성규씨는 수년째 저상버스 도입과 운행을 천안시에 요구했다8월 31일 오전 10시 천안시청 앞에서 열린 저상버스 시승식에는 천안시장과 시의원, 시 공무원, 장애인단체 대표자 등 20여 명이 참석했다시내버스 321대 중 저상버스 3대에 불과 ▲  천안시 저상버스 시승식 모습천안시는 지난달 29일부터 3개 노선에 저상형 CNG버스 1대씩을 배정, 운행을 시작했다저상버스 시승식 참석 뒤 김성규씨는 이런 아쉬움을 전했다저상버스의 운행노선이 나사렛대와 천안시청 등 천안시 서부권에 편중돼 장애인종합체육관 등 동부권에 소재한 장애인 이용 시설과 연계가 부족하다는 지적저상버스 노선에 대해서는 시의원도 비슷한 의견을 밝혔다최 실장은 ""천안시가 계획대로 2012년까지 저상버스 15대를 도입해도 천안은 저상버스의 비율이 낮아 높은 이용은 물론, 제 역할을 기대하기가 어렵다""고 말했다▲  '천안시 교통약자 이동편의증진을 위한 토론회' 모습법대로라면 이동에 심한 불편을 느끼는 교통약자의 이동을 지원하기 위해 휠체어 탑승설비 등을 장착한 특별교통수단을 50대 이상 구비해야 한다천안시는 2011년까지 야간콜택시를 포함해 특별운송수단을 8대 늘리겠다는 계획이지만 실현되더라도 법정 기준에 못 미치며 올해 6월말 현재 2만여명이 넘는 천안지역 장애인들의 이동편의를 돕기에도 크게 부족한 실정이다지난 2일 오후 천안시청 중회의실에서는 '천안시 교통약자 이동편의증진을 위한 토론회'가 열렸다"
368,"이들은 ""'교통약자의 이동편의증진법'에 따라 광역시의 경우 운행버스의 2분의 1을 저상버스로 도입돼야 한다고 명시돼 있지만 현재 부산시엔 2천511대 가운데 4"
369,"【대전=뉴시스】김현진 기자 = 대전지역에서 '저상버스 타기운동'이 19일 대전시청에서 유성구 수통골 방향 104번 버스 타기를 시작으로 발족된다교통약자인 장애인 등의 이동편의 증진을 위해 도입된 저상버스의 확산을 위한 운동이다진보신당 대전시당 박흥기 장애인위원장은 18일 ""'저상버스 타기운동'을 위한 기자회견을 19일 오전 10시 30분 대전시청 앞에서 개최한다""고 밝혔다"
370,"성남상의의 판교 트램 실증도시 선정 지지는 최첨단 IT산업단지인 판교테크노밸리 활성화에 크게 기여할 수 있고 성남시의 역점사업 중 하나인 아시아실리콘밸리 조기 실현을 위한 마중물 역할을 할 수 있다는 판단에 따른 것이다박 성남상의 회장은 “성남시가 무가선 저상 트램 실증도시로 선정되면 최첨단 IT산업단지인 판교테크노밸리 활성화 하고 산업관광 활성화를 통한 외부 관광객 유입 등이 기대된다""고 강조했다com[한경닷컴 바로가기] [모바일한경 구독신청] 한국경제 채널 구독하고, 선물 받자!!"
371,"▲ 4월 12일 경기도 수원시 팔달구 수원역 앞에서 열린 장애인 이동권 집회버스나 택시를 타기 어렵다는 것을 몸소 체험한 장애인들이 전동휠체어를 타고 먼 거리를 차도와 인도를 넘나들며 올 수밖에 없는 상황이다최근 새로 선출된 김용환 민주노동당 경기도당 위원장을 비롯해 이상무 민주노총 경기도본부 본부장, 장애인 관련 단체 회원 등 30여명의 투쟁단이 시민들을 상대로 20여분간 저상버스 확대 보급 등을 외치며 선전전을 벌였다이들은 시민들의 외면 속에서도 힘찬 구호를 외치며 경기지역 장애인 이동권의 현주소와 앞으로의 방향성을 한목소리로 알렸다목적지인 인계동 갤러리아 백화점 입구에 도착했지만 버스정류장을 가득 메운 불법 주차 차량들 때문에 장애인들은 10여분간 버스에서 대기해야 했다버스 승객 김지원(22·여)씨는 ""장애인들이 저상버스를 타고 내리는 것도 이렇게 어려운데 일번 버스는 이용 자체가 불가능할 것 같다""며 ""공간을 좀 더 넓히면 불편을 줄일 수 있을 것""이라고 제안하기도 했다ⓒ2007  이정하   이들은 이날 '버스타기 실천운동'을 마무리하면서 ""오늘 우리의 실천운동은 단순 장애인 이동권의 자유 보장이 아닌 장애인차별 철폐에 대한 첫걸음을 내디딘 것""이라고 강조했다이후 갤러리아 백화점 앞에서 서명운동을 벌인 뒤 '장애인 활동보조지원 사업 기관 선정' 건을 놓고 김용서 수원시장을 면담하기 위해 수원시청으로 향했다전국에서 가장 많은 장애인들이 거주하는 경기도에서 장애인 및 노약자를 위한 저상버스는 고작 1"
