,기사요약
86,"[인턴이 가봤다] 지하철 출근길 장애인 시위4, 5호선에서 장애인 권리와 예산 확보 외쳐""21년간 싸운 이동권, 모든 권리 보장의 시작""전국장애인차별철폐연대가 16일 서울 지하철 4호선에서 장애인 권리와 예산 확보를 요구하며 지하철 탑승 시위를 벌이고 있다정혜린 인턴기자이른 아침 광화문역 지하철 승강장이 경찰들로 가득 찼다정혜린 인턴기자전국장애인차별철폐연대(이하 전장연)는 지난해 12월부터 지하철 출근길 선전을 이어나가고 있다오전 7시 30분경 지하철 승강장에서 이동권을 비롯한 장애인들의 권리 보장을 위한 예산을 요구하고 있는 것이다장애인 활동가들이 지하철에 오르자 한 승객이 ""아후 또 시위야?""라며 짜증 섞인 혼잣말을 했다다른 활동가들은 장애인 권리 예산 보장을 요구하는 포스터를 지하철 곳곳에 부지런히 붙였다정혜린 인턴기자전장연이 요구하는 건 비단 지하철 이동권뿐만이 아니다이들의 '장애인 권리 예산을 보장하라'는 구호에 ""결국 돈 때문이냐""는 반응이 나오기도 한다전국장애인철폐연대가 장애인 권리 예산 보장을 요구하는 포스터를 지하철 곳곳에 붙이고 있는 모습2001년 오이도역 휠체어 리프트 사망사고 이후 '이동권 투쟁'이 시작되며 지하철 역사 내 승강기 설치율은 크게 높아졌지만, 여전히 갈 길이 멀다장애인 특별교통수단의 시외운행이 필요한 이유다장애인 거주시설 예산이 6,224억인 것에 비해 탈시설 예산은 24억으로 책정되어 있다는 것이다한 온라인 커뮤니티에서는 '장애인 시위 맞서기 시위'를 내세우며 전장연의 전단지를 제거한 것을 인증하기도 했다직장인 추모씨(30)는 ""지난주에 이어 이번 주도 지하철 연착으로 20분이나 지각을 했다""면서도 ""찾아본 기사 댓글에 장애인 단체에 대한 분노와 비난밖에 없었다""고 말했다전국장애인차별철폐연대가 2월 16일 장애인 권리와 예산 확보를 요구하며 지하철 탑승 시위를 벌이고 있다전국장애인차별철폐연대가 2월 16일 장애인 권리와 예산 확보를 요구하며 지하철 탑승 시위를 벌이고 있다전국장애인차별철폐연대가 2월 16일 장애인 권리와 예산 확보를 요구하며 지하철 탑승 시위를 벌이고 있다부정적인 여론 속에서도 전장연 측은 기재부가 시행령 개정으로 장애인 이동권 예산 근거를 명확하게 하고, 대통령 후보들이 권리 예산의 보장을 약속하기 전까지는 선전전을 이어가겠다는 입장이다시민들의 불편이 계속되고 장애인 단체에 대한 혐오가 번지고 있는 상황에도 대통령 후보들과 기재부는 여전히 묵묵부답이다"
87,"com[서울=뉴시스]최서진 기자 = 이준석 국민의힘 대표가 30일 전국장애인차별철폐연대(전장연)의 지하철 시위와 관련해 ""지난 3~4개월 동안 어느 정치인도 이걸 지적하지 않았다는 것은 오히려 그들이 이 문제에 있어 굉장히 비겁했다는 것""이라고 주장했다미래가족부로 이름만 바꾼다고 하는 것은 제 생각엔 다양한 오해를 낳을 수 있는 그런 상황""이라고 지적했다"
88,"문 예비후보는 “장애인 보조 기구 지원 대상을 도내 전 장애인으로 확대하고, 장애인 전용 목욕탕을 신설해 편의 제공과 커뮤니티 공간으로 이용하도록 조성하겠다”라고 말했다"
89,[제주=뉴시스] 문대림 더불어민주당 제주도지사 예비후보가 30일 탐라장애인복지관에서 제주도지체장애인협회와 간담회를 하고 있다문대림 예비후보는 30일 제주시 탐라장애인복지관에서 제주도지체장애인협회와 간담회를 가졌다
90,"안철수 ""장애인 돕는 게 정치""…尹인수위, 이준석 전장연 때리기에  선 긋기전국장애인차별철폐연대의 이동권 보장 시위를 향해 수위 높은 비판 발언을 이어온 이준석 국민의힘 대표가 전장연의 공개 사과 요구에 대해 ""무엇에 대해 사과하라는 건지 명시적으로 요구하라""고 또 다시 맞섰다전날 전장연은 성명을 통해 ""이준석 당 대표는 전장연이 인수위를 만난 후 발표한 '출근길 지하철탑니다' 행동을 당분간 멈추겠다는 입장을 비난 여론 압박과 자신의 발언으로 인한 승리라며 페이스북에서 자찬했다""며 ""우리는 이준석 당 대표의 발언에 또다시 분노하며 다시 한 번 진중하게 공개 사과를 촉구한다""고 말했다전날 전장연은 ""인수위의 면담에서 '출근길 지하철탑니다' 투쟁을 멈출 것을 요청받았다이에 전장연은 3월30일부터 '출근길 지하철탑니다' 투쟁은 멈춘다""고 밝혔다"
91,"이준석 국민의힘 대표는 30일 자신의 페이스북에서 전장연의 사과요구에 대해 ""사과 안 한다""고 밝혔다이 대표는 이날 오전 자신의 페이스북에 ""뭐에 대해 사과하라는 건지 명시적으로 요구하라""며 이같이 적었다"
92,"이형숙 서울시장애인자립생활센터협의회장이 30일 오전 서울 종로구 지하철3호선 경복궁역 승강장에서 열린 ‘장애인권리예산 인수위 답변 촉구를 위한 전국장애인차별철폐연대 삭발 투쟁 결의식’에서 삭발을 하고 있다30/뉴스1 © News1 전국장애인차별철폐연대(전장연)가 30일 출근길 지하철 승하차 시위를 중단하고, 오전 8시 서울 종로구 경복궁역 탑승장 앞에서 삭발식을 했다박경석 전장연 대표는 이날 삭발식에서 “장애인의 날인 4월 20일까지 이 자리에서 한 명씩 삭발을 하면서 국민들에게 우리의 요구를 다시 알리고, 인수위에 답변을 촉구할 예정”이라고 밝혔다"
93,연합뉴스           서울교통공사 직원이 전국장애인차별철폐연대(전장연) 지하철 시위에 대해 작성한 ‘사회적 약자와의 여론전 맞서기’란 제목의 내부 문건이 공개돼 논란이 일고 있습니다약자는 무조건 선하고 강자는 무조건 악하다는 언더도그마(Underdogma) 때문에 이성보다 감성이 중시되며 원칙과 절차가 유명무실해졌다고 했습니다장애인의 권리 보장을 호소하고 비장애인의 저조한 공감 능력을 비판하는 목소리가 있습니다”  반면 공사 문건이 틀리지 않았다는 이들도 있습니다이 시위는 지하철 상대로 하는 시위도 아니고 시민들 가장 불편한 시간을 인질로 삼아 정부에게 전체 예산을 늘리라는 시위입니다”       공사의 문건을 규탄하면서도 불편함을 야기하는 시위는 문제라는 네티즌도 있습니다
94,"이준석 대표 사과 요구엔 ""당에서 답할 내용""[이데일리 장병호 기자] 대통령직 인수위원회가 출근길 지하철 타기 시위를 진행해온 전국장애인차별철폐연대(전장연)의 요구 사항을 검토하기로 했다대통령직 인수위원회 사회문화복지분과 임이자 간사와 김도식 인수위원이 지난 29일 오전 경복궁역 서울교통공사 경복궁영업사업소 회의실에서 전국장애인차별철폐연대 회원들과 면담을 하고 있다"
95,전국장애인차별철폐연대(전장연) 회원들이 29일 서울 종로구 지하철 3호선 경복궁역에서 '이동권 예산 확보'를 요구하며 출근길 선전전을 벌이고 있다뉴스1    국민의힘 이준석 대표가 출근길 지하철 승하차 시위를 벌이는 전국장애인차별철폐연대(전장연)를 연일 비난해 논란이 확산하고 있다장애인 딸을 키우는 나경원 전 국민의힘 의원은 이 대표를 “미성숙하다”고 비판했다이 대표는 단순한 시민이 아니라 장애인 이동권 문제를 해결해야 할 책임이 있는 정치지도자다
96,"조명희 의원은 29일 원내대책회의 모두 발언에서 “시위를 멈출 수단은 비난이 아니라 제도 확충”이라며 다른 접근 방식 필요성을 역설했다다만 조 의원은 “비난의 화살을 장애인들에게 돌리기에 앞서 과연 우리 사회가 장애인 보행 약자들이 함께 살아가기에 어떤 환경인지 정확히 진단하고, 장애인들의 입장을 잘 살펴볼 필요가 있다”고 지적했다장애인들의 시위를 멈출 수단은 비난이 아니라 관련 제도 정비 및 예산 확충 노력일 것”이라고 강조했다"
97,"ⓒ 공동취재사진   이동권 보장 및 권리예산 반영 등을 요구하는 전국장애인차별철폐연대(전장연)의 출근길 시위를 연일 비판 중인 이준석 국민의힘 대표에 대한 비판이 당 공식 회의석상에서도 나왔다조명희 국민의힘 의원(비례대표)은 29일 원내대책회의에서 ""장애인 단체의 지하철 시위에 대해 논란이 분분하다""면서 ""비난의 화살을 장애인들에게 돌리기에 앞서 과연 우리 사회가 장애인 보행 약자들이 살아가기에 어떤 환경인지 정확히 진단하고 장애인들의 입장을 잘 살펴볼 필요가 있다""고 말했다▲  박경석 전국장애인차별철폐연대 대표(왼쪽)와 김예지 국민의힘 의원이 28일 서울 중구 충무로역 3호선 승강장에서 전국장애인차별철폐연대(전장연)의 25차 '출근길 지하철 탑니다'를 함께한 뒤 인사를 나누고 있다또 ""승강장에서 '이동권'을 외치는, 그래서 '사회에서 어울려서 같이 살고 싶다'는 소수의 분들도 우리 국민""이라며 ""이런 분들을 나눠서 생각하기보다는 모두가 우리 국민인데 그래서 우리가 어떻게 할 것인가에 대한 비전을 말씀하시는 게 조금 더 바람직하지 않나 하는 바람이 있다""고 밝혔다장애인 딸을 둔 나경원 전 의원도 전날(28일) 본인 페이스북을 통해 전장연 시위에 대한 이 대표의 비판에 동의하기 어렵다는 입장을 밝혔다"
98,"작성자들은 전날 오전 8시36분쯤 서울교통공사(서교공)가 올린 '전장연의 지하철 타기 선전전이 진행되고 있다'는 내용의 트위터 게시물을 인용하면서 자신의 후원 내역을 공개했다트위터 이용자 A씨는 ""500원이든 1000원이든 좋으니 여러분도 서교공의 트윗마다 전장연 후원 캡처를 첨부해 지지와 연대를 표시해주면 감사하겠다""며 ""끝까지 함께 투쟁하자""고 했다"
99,"박지현 민주당 비상대책위원장은 ""장애인 단체가 이동권 보장을 비롯한 권리 확대를 요구하는 건 헌법적 권리를 실현하기 위한 것""이라고 맞섰다김예지 국민의힘 의원은 이날 출근길 시위에 동참해 ""정치권을 대신해 사과드린다""며 무릎을 꿇었다이 대표는 28일 오전 국회에서 열린 최고위원회의에서 전국장애인차별철폐연대(이하 전장연)의 지하철 시위에 대해 “해당 단체의 요구사항은 이미 이동권 문제가 아니라 장애인평생교육시설 운영 예산과 탈시설 예산을 요구하는 것으로 바뀌었다”고 말했다박지현 민주당 비대위원장은 이날 회의에서 ""그는 ""헌법 34조5항은 신체장애자와 질병 등 기타 사유로 생활 능력이 없는 국민이 법률이 정하는 바에 의해 국가의 보호를 받는다고 돼있다""며 ""장애인 단체가 이동권 보장을 비롯한 권리 확대를 요구하는 건 헌법적 권리를 실현하기 위한 것이고 여야와 정부는 이들 요구에 귀를 기울이는 것이 매우 당연한 책무""라고 강조했다김예지 국민의힘 의원이 28일 전국장애인차별철폐연대가 지하철 역사에서 벌이고 있는 이동권 예산 보장을 위한 시위 현장에서 무릎을 꿇었다"
100,"뉴스1장애인 단체인 전국장애인차별철폐연대가 장애인 이동권 확대 등을 위한  예산 확대를 요구하며 지하철 승하차 시위를 벌이고 있다2001년 오이도역에서 안전장치 없는 리프트를 이용하던 장애인 노부부가 추락해 숨지는 참사가 발생한 이후 20년 동안 지하철역사 엘리베이터 설치, 저상버스 도입 등 관련 대책이 시행되고 있지만 갈 길은 여전히 멀다장애인 이동권 확대를 위한 교통약자법 개정안이 지난해 12월 국회를 통과되는 등 정치권의 노력이 없었던 것은 아니지만 한계도 여전하다"
101,"” 안철수 “공공의료기관은 간호·간병통합서비스 전 병동 참여가 법적으로 의무화되었으므로 전면 확대를 할 것이며, 이를 위해 필요한 간호인력 정원을 상향하도록 하겠다간호·간병통합서비스를 현재의 병동 참여가 아니라 기관 전체 참여를 기준으로 하고, 간호인력 확보가 가능한 병원부터 우선 확대하겠다이재명 “지난해 12월15일 장애인 단체와의 간담회에서 이동권 관련 법안의 조속한 통과를 논의했고, 간담회 이후 국회에서 해당 법안(교통약자의 이동편의증진법 개정안)이 조속히 심사되어 12월 31일자로 본회의 통과한 바 있다예를 들어, 버스를 유니버설하게 디자인하게 되면 장애인의 이동권 향상에도 도움될 것이다중증장애인 콜택시 서비스를 확대하겠다장애인 콜택시 서비스를 현재 중증장애인 150명당 1대를 100명당 1대로 확대하겠다중증장애인 콜택시 서비스를 민간 대형택시로 확대 운용하고, 대형택시의 장애인용 택시 편의설비 지원과 장애인 이용자 응대교육 등 장애인식개선 교육을 강화하겠다이재명 “발달장애인의 특성에 맞게 장애인 활동지원제도의 개선이 필요하다또한 발달장애인들의 의사결정과 권익을 옹호할 수 있도록 지원체계를 강화함과 동시에 발달장애인의 일상생활 지원과 가족의 돌봄 부담 해소를 위한 지원체계도 필요하다발달장애인의 도전적 행동 지원을 위한 AI 모델을 확대하겠다발달장애인을 포함해 모든 중증장애인과 장애인 가족이 존엄하게 살아갈 수 있도록 하루 24시간 활동지원서비스를 보장하겠다” —&lt;한겨레&gt;가 만난 중증장애인들은 자립을 위한 종합적인 지원을 원했다이를 위해 누구나 모든 공간과 서비스를 안전하고 편리하게 누릴 수 있도록 디자인부터 획기적으로 개선하는 유니버설디자인을 추진할 계획이다향후 종합적인 장애인 정책공약을 통해 더욱 구체화하겠다개인예산제를 돌봄 서비스 영역에 우선 도입하여, 이용자가 필요한 서비스를 선택적으로 이용할 수 있도록 하고 단계적으로 서비스 범위를 확대하겠다센터 확대가 장애인 고용 확대로 이어질 수 있도록 하겠다장애인에 대한 원활한 맞춤형 장애서비스 지원을 위해 지역별 지역장애서비스센터를 두고, 누구든지 필요한 지원을, 필요한 만큼 충분히 받을 수 있도록 하겠다"
