,기사요약
97,"에디슨모터스 대표이사 강영권은 지난 16일 가진 본지 인터뷰에서 '11m 전기저상버스 가격을 대당 3억6500만원(320kW 모터 204kWh 배터리 장착 전기저상버스를 9년 사용 후 반납 조건으로 2000만원 할인, 100대 구매 계약 조건으로 1000만원 할인)대의 파격적인 가격으로 공급하겠다'는 판매방침을 제시했다부식이 안되기 때문에 에디슨 모터스가 제작한 전기버스와 CNG버스는 제주, 부산, 인천 등 해안가 인근 운수업체들이 많이 선호하고 있는데, 에디슨 버스를 써본 서울시 부산시 인천시 수원시 제주도 등의 버스운수회사들로부터 호평을 받고 있으며, 써본 회사들은 계속 구매를 하고 있다에디슨모터스 전기저상버스를 시험운행하고 있는 운수회사의 종합적인 평가를 전해들은 바에 따르면, '타사보다 에디슨모터스 전기버스 연비가 7% 정도 좋게 나온다'고 한다복합소재로 만든 버스의 연비가 좋게 나오는 것은 당연하기 때문에, 저는 '더 좋은 전비 효율을 낼 수 있도록 더 연구해야 한다'고 연구소를 독려하고 있다사소한 문제점들도 모두 개선시켜서 전체적으로 에디슨모터스의 전기저상버스 품질이 세계 최고 수준이라는 평가를 받을 수 있는 버스를 판매하고자 한다3개 회사의 전기저상버스 29대를 6개월간 운영해 본 운수회사들과 서울시가 21일 전기저상버스 운행결과를 최종 평가하는 보고회를 갖는다고 하는데, '에디슨모터스 전기저상버스가 최고'라는 평가를 듣고 싶고, 들을 수 있도록 애프터서비스 및 사후관리를 위해 열심히 노력해 왔다에디슨모터스는 앞으로 '소비자가 왕이라는 서비스 정신으로, 품질이 타사보다 월등하게 높은 전기저상버스를, 가격은 중국산 전기저상버스 수준으로 공급'할 예정이다때문에 사실상 대당 가격은 3억5500만원으로 공급하는 셈이다그렇지만 차를 구입할때 당장 할인해 달라고 하면, 이자 등을 고려해 2000만원을 할인해드리고, 100대를 한꺼번에 계약하거나 3년동안 100대를 사겠다고 약정하면 대당 1000만원씩을 더 할인해 드리기 때문에 1대당 3억6500만원에 공급하게 된다서울시는 조만간 또 한차례 전기저상버스 100대 공급자 선정을 앞두고 있는데, 서울시가 앞으로 3년동안 에디슨모터스 전기버스나 CNG저상버스 100대를 동시에 구매한다는 약정(공동구매도 가능)을 해준다면 대당 1000만원씩을 할인해 드릴 생각이다참고로 수원여객은 국내외 8개사 전기저상버스 를 각 7~10일간 품질테스트를 하고 가격과 AS 사후관리 서비스 등을 종합적으로 고려해 에디슨 전기저상버스를 선정했다고 한다반면에 에디슨모터스 전기저상버스는 복합소재로 만들었고, 배터리나 모터가 월등히 뛰어나고, 내구성이 월등히 좋기 때문에 가성비가 높은 편이다이런 문제점들을 고려하면 에디슨모터스 전기저상버스가 오히려 가성비가 높기 때문에 점점 구매가 늘어나는 추세다에디슨모터스 전기저상버스는 320kW, 435마력이다소비자 입장에서는 '고장이 잘 안나는 모터가 세계에서 제일 좋은 모터'라고 생각하실 것이므로, 애프터서비스 및 사후관리 비용 등을 고려해 채택했다에디슨모터스 전기저상버스는 '곡선미가 뛰어나고 디자인이 좋다'는 평가를 받고 있다그리고 디자인을 바꾸려면 금형을 자주 갈아줘야 하기 때문에 가격상승 요인이 발생한다"
98,"올 상반기 당기순이익 전국서 2위작년 2억대 교통약자 저상버스 기부“경영 수익 지역사회 환원에 노력”이는 엄청난 인원이 몰리는 신입사원 모집 때도 쉽게 확인된다윤 이사장은 “수익을 사용자인 조합원들에게 적극적으로 환원하는 다양한 정책들도 조합원 확대 등 발전의 원동력이 되고 있다”고 밝혔다시중은행에선 쉽게 흉내 낼 수 없을 정도로 예금상품 금리는 높게, 가계 대출상품 금리는 시중은행 못지않게 낮게 설계해 가계 경제에 도움이 되도록 하는 것뿐만 아니라, 정기예금 금리보다 훨씬 높은 3매년 지역 중·고생 2000만 원 장학금 지급과 학교발전지원금 전달 뿐만 아니라 지난해엔 지역 내 교통약자의 교통 편의를 위해 부산진구노인장애인복지관에 2억 5000만 원 상당의 저상버스를 기부하기도 했다윤 이사장은 “신협은 서민을 위한 지역금융회사로, 더불어 잘사는 사회를 만드는 것이 목표”라면서 “앞으로도 지역사회 발전을 위해 최선을 다하겠다”고 강조했다"
99,【청주=뉴시스】강신욱 기자 = 26일 충북 청주시의회 도시건설위원회 회의실에서 도시건설위가 청주시 교통정책과·대중교통과와 간담회를 열어 교통정책 현황과 발전방향을 논의하고 있다com【청주=뉴시스】강신욱 기자 = 충북 청주시의회 도시건설위원회가 청주시의 주요 교통정책인 '시내버스 준공영제'와 '무가선 저상트램' 도입에 신중한 입장을 재확인했다도시건설위는 시가 의욕적으로 추진하는 무가선 저상트램 도입과 관련해서도 시내버스 운영체계 결정 이후 검토할 것과 시행에 앞서 이용 수요와 경제성의 충분한 논의 필요성을 제기했다
100,덤프트럭은 고급트림인 TGS 500마력 싱글리덕션 모델로 나타났다고급사양과 모델을 선호하는 국내 소비자 취향을 확인할 수 있는 데이터다판매 차종 데이터를 통해 연비 효율에 대한 국내 소비자들의 관심을 확인할 수도 있다고 만트럭버스코리아 측은 전했다특히 소비자 취향을 분석해 수입 상용차 중 가장 폭넓은 라인업을 확보했다고 강조했다TGA 시리즈는 국내 최초로 EGR 시스템이 적용된 엔진이 장착된 모델로 우수한 연비를 갖춰 국내 소비자들로부터 많은 호응을 얻었다2012년에는 엔진과 디자인이 개선된 이피션트라인이 도입됐고 2014년 대형 카고 모델인 TGS 10X4 모델이 국내 판매에 들어갔다TGS 10X4 카고 모델은 국내 카고 시장 진입을 알리는 모델로 의미가 있다TGS 카고 모델 출시되면서 시장점유율도 상승해 수입 상용 2위 업체로 발돋움할 수 있었다고 만트럭버스코리아 측은 설명했다전년 대비 약 74%에 달하는 성장을 견인한 모델로 전해졌다최근에는 국내 상용차 브랜드 최초로 최장 7년·100만km에 달하는 보증 프로그램(케어+7 프로그램) 운영에 들어갔다
101,"리프트 고장, 다른 승객들 눈총 등 장애인 이용 활성화 걸림돌저상버스 예약 시스템 등 장애인 불편 줄이는 대안 도입 주장""버스가 저를 못 보고 그냥 지나칠 때가 많아요탑승 과정에서 발생하는 불편과 함께 일부 시민의 따가운 시선까지 더해지다 보니 이용을 꺼릴 수밖에 없는 실정이다리프트가 고장난 버스가 오면 하염없이 다음 버스를 기다려야 한다저상버스를 탈 때마다 느껴지는 따가운 시선은 장애인들이 대중교통을 이용하지 않는 주된 이유다장애인들의 저상버스 이용률을 높이기 위해선 버스 탑승 과정에서 발생하는 불편을 최소화하는 게 급선무라고 주장한다이들이 제안하는 가장 대표적인 대안은 '저상버스 예약 시스템'이다"
102,"부산경남미래정책은 12일 성명을 내고 ""부산시가 지난 9월 13일 밝힌 수소전기버스 2030년 500대 운행 계획은 시 계획에 존재하지 않는 허위사실""이라며 ""수소버스 보급 계획은 2022년 총 100대이며 버스조합과 문서 협의조차 없었다""고 밝혔다미래정책은 ""시의 '수소버스 충전 인프라 구축계획'에 따르면 동부산·서부산 충전소 구축 후 버스 충전소 12곳을 민간 차고지에서 자체적으로 구축하도록 유도하려 하고 있다""며 ""준공영제 정책 아래 시가 책임지고 수소버스 충전소를 확충하는 게 책임 행정""이라고 말했다"
103,"저상버스 이용에 따른 불편함에다 다른 승객의 눈치까지 보느라 이용을 꺼릴 수밖에 없는 분위기 탓이다배차 간격 등 무엇보다 저상버스 이용에 따른 불편이 문제겠지만, 장애인의 더딘 승차 등에 따른 다른 승객의 부담스러운 시선을 지적할 만하다저상버스를 타고 내리는 시간이 보통 3, 4분 걸리면서 다른 탑승객의 시선을 의식한 장애인들이 심리적 압박감 탓에 버스를 꺼릴 수밖에 없다이제 저상버스 도입 16년이 흐른 만큼, 대구시는 보급 중심 정책의 장단점 점검에도 나설 시점이 됐다"
104,"대한민국 1호 ‘무가선 저상트램’ 오륙도선도 내년 착공에 들어가 2023년 운영될 예정이다부산시는 내년 중 수영강과 광안리해수욕장 일원에 수륙양용버스인 ‘해상시티투어버스’, 자갈치~센텀을 운항하는 해상버스와 해상택시를 도입할 계획이라고 30일 밝혔다올해 초부터 진행 중인 ‘부산해상관광 교통수단 도입 타당성 및 실행계획 수립 연구 용역’에서 세 사업 모두 수익성 지수가 기준(1)을 넘긴 결과가 나온 데 따른 것이다해운대 노선은 운영 3년 만에 초기 투자비용을 회수할 것으로 예상됐다하지만 낙동강 노선은 수익성 지수가 0자갈치와 센텀을 왕복하는 해상버스도 수익성 지수가 1부산시와 남구청은 “국토교통부 대도시권 광역교통위원회가 오륙도선 저상트램 실증 노선 기본계획을 승인했다”고 밝혔다국토부가 승인한 구간은 전체 오륙도선(부산도시철도 2호선 경성대·부경대역~용호동 오륙도 SK뷰 아파트) 5오륙도선 저상트램 사업은 내년 착공에 들어가 2023년 준공될 예정이다부산시는 지난해 12월 오륙도선 저상트램 기본계획(안)을 수립한 이후 주민공청회와 부산시의회 의견 청취 등을 거쳐 올 4월 국토부에 승인을 신청했다"
105,또 “감사원의 감사내용에 명시된 부산교통의 불법교차운행에 대해 합당한 행정처분을 하라”고 촉구했다범대위는 또 “감사원의 감사내용에 명시된 부산교통의 불법교차운행에 대해 합당한 행정처분을 하라”고 요구했다범대위는 “진주시에 부산교통의 불법교차운행에 대해 합당한 행정처분과함께 재정지원금으로 운행되는 시내버스 업체에 대해 그에 걸맞는 책임을 갖고 공정하고 합리적인 행정력을 발휘해라”고 밝혔다
106,이경선 관장은 “코로나로 힘들어하는 중증장애인 분들에게 차창 밖 나들이의 기쁨을 줄 수 있어 행복하다
107,"com지난 10, 11월 매일신문 보도와 관련해 제19기 독자위원회는 김해신공항 백지화에 대한 우려를 표하며 이 사안이 대구경북 통합신공항 추진에 직간접적으로 영향을 받지 않도록 매일신문이 지역 언론으로서 역할을 해주길 요청했다한 장의 사진으로 시사 이슈를 설득력 있게 전달하는 '김태형의 시시각각' 코너에 대한 좋은 평가도 나왔다매일신문이 이 문제와 관련해 11월 17일부터 19일까지 사흘에 걸쳐 1면 톱기사로 다루어 관심있는 독자들의 이해를 도왔다는 점은 잘한 일이다특히 11월 19일 자 1면 '통합신공항 이대론 가덕도 들러리' 기사에서 이를 적확하게 지적함으로써 매일신문이 지역의 리더 신문로서의 역할을 충분히 했다김두원 매일신문 19기 독자위원com◆남궁현숙 위원= 10월 27일 자 '김태형의 시시각각-대구의 어느 난민가족'은 글자가 많아야만 좋은 기사가 아니란 걸 여실히 보여준다com◆배성아 위원=11월 17일 자 1면 '정부 김해 신공항 백지화, 손바닥 뒤집듯 국책사업 바꾼다' 기사를 접하면서 대구가 내년 재보궐 선거의 정치적 희생양이 되는 것 아니냐는 생각이 들었다대구경북 통합신공항의 개항 시기가 빨라질 수 있도록 관련 기사를 다루면 좋겠다매일신문 19기 독자위원매일신문 19기 독자위원매일신문 19기 독자위원매일신문 19기 독자위원매일신문 19기 독자위원당일 매일신문의 1면 톱은 '김해 신공항 백지화, 손바닥 뒤집듯 국책사업 바꾼다'였다-------------------------------------------------------------------------------◆이동관 편집국장=동남권 신공항 관련 기사는 대구경북 통합신공항에도 직간접적으로 영향을 미칠 수 있는 사안이라 매우 조심스럽다"
108,"이 버스는 부산시립미술관~수영교~광안대교 사이를 오간다부산시와 해운대구는 관광형 요트 ‘리버크루즈’가 지난 7일부터 수영강에서 운항에 들어갔다고 9일 밝혔다부산시는 내년에 수영강과 광안리해수욕장 일원에 수륙양용버스인 ‘해상시티투어버스’, 자갈치~센텀을 운항하는 해상버스와 해상택시를 도입할 계획이다부산시립미술관에서 출발하는 수륙양용버스는 요트경기장에서 입수해 수영2호교~수영교~좌수영교를 왕복한 뒤 육상으로 올라와 해운대 영화거리→광안대교→광안해변로→민락수변로를 거쳐 부산시립미술관으로 돌아온다궁금하면 '해주라'▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung"
109,"동부산 ‘오시리아 관광단지’ 속도해변열차리버크루즈올해부터 모습을 드러내기 시작한 부문은 해양 관광놀이 시설들이다부산시는 논란의 중심에 서 있는 해운대와 이기대를 잇는 해상 케이블카와 황령산 케이블카를 비롯해 다양한 해양관광 콘텐츠의 타당성 및 우선순위 등을 검토하는 용역도 실시하고 있다해운대에서 차로 10분 정도 걸리는 기장군의 동부산 ‘오시리아 관광단지’는 하루가 다르게 관광지로서의 모습을 갖춰가고 있다부산시는 GS리테일, 롯데월드, 롯데쇼핑 등이 참여하는 GS컨소시엄과 테마파크 협약식 및 오시리아 브랜드 선포식을 열었다이때 동부산 관광단지라는 이름도 오시리아 관광단지로 변경됐다해운대 지역도 관광 1번지 명성 유지를 위해 나섰다부산시 관계자는 “단기적으로 교통체계를 개선하고 중장기 교통 대책으로 도시철도 2호선 연장, 만덕∼센텀 도시화 고속도로 연장, 해운대 터널 개설 등을 검토하고 있다”고 말했다"
110,"대광위, 지하철 같은 간선급행버스 체계 'S-BRT' 추진막히는 길에서 시간 버리는 걸 '극혐' 하는 직장인 화강윤 씨는 버스나 자가용보다 철도 이용을 선호합니다kr/n/?id=N1005600314 ] ● BRT란 무엇인가?사실 우리는 2004년부터 BRT를 체험하고 있습니다큰 혼란 끝에 도입된 버스전용중앙차로 역시 낮은 수준의 BRT라고 할 수 있습니다두산백과는 BRT를 ""도심과 외곽을 잇는 주요한 간선도로에 버스전용차로를 설치하여 급행버스를 운행하게 하는 대중교통 시스템""으로 정의하고 있습니다BRT는 지하철 절반 수준의 공사 기간과 10% 정도에 불과한 저렴한 공사 비용이 가장 큰 장점입니다새로 건설한 행정수도 세종시에는 그나마 가장 높은 수준의 BRT 체계가 도입됐습니다세종시 BRT 버스가 입체화된 고가도로로 교차로를 지나는 모습서울과 차이는 뭘까요?일부 신호 대기를 해야 하는 교차로가 있지만, 상당수의 교차로를 BRT 버스만 다닐 수 있는 지하도나 고가도로를 통해 대기 없이 바로 통과하게 되어 있습니다지자체가 따라야 하는 강제 기준은 아니고 이 정도 수준으로 끌어올리자는 목표에 더 가깝다고 볼 수 있습니다S-BRT의 윤곽이 가장 빨리 실체화되는 곳은 이미 높은 수준의 BRT 체계가 운영 중인 세종시가 될 전망입니다하지만, BRT가 갖춰지지 않은 다른 4곳의 시범지역에 S-BRT 체계가 마련되는 데는 설계와 시공까지 앞으로 4~5년은 더 걸릴 것으로 보입니다아예 도시 설계 단계에서 S-BRT 체계를 적용하고, 이 간선망을 이미 존재하는 서울의 주요 교통망에 이어 붙여서 서울 접근성을 끌어올리겠다는 겁니다● 버스는 도시철도를 대체할 수 있을까?S-BRT 체계가 갖춰지더라도 완전히 지하철 같은 수준의 정시성에 도달하기는 쉽지 않습니다BRT가 비용이 싸고 공사 기간이 짧기는 하지만, 지자체에서 운전자들의 민원과 안전성에 대한 우려를 뚫고 지하철 확장 대신 BRT를 선택해 밀어붙이기도 쉽지 않습니다대광위는 최종적으로 지금 운행 중인 BRT를 가능하면 S-BRT 수준으로 모두 끌어올리겠다는 꿈을 꾸고 있습니다"
