,기사요약
7%)에 이동편의시설 안내표지가 없거나 제대로 설치돼 있지 않았다
또 환승구간 26곳 가운데 9곳(34
6%)에는 ‘환승', ‘나가는 곳' 등 안내 표시가 없었다
경사형 휠체어 리프트를 이용할 때 역무원의 도움을 받을 수 있도록 하는 호출버튼은 11곳에 설치돼 있었는데, 이중 3곳에서 제대로 작동하지 않았다
소비자원은 관계 부처에 장애인 안전 편의시설을 개선하고 관리 감독을 강화할 것을 요청할 계획이다
현소은 기자 soni@hani
"

39,"신협사회공헌재단이 기증한 저상버스 앞에서 신협사회공헌재단 김윤식 신협중앙회장(왼쪽 다섯번째)과 한국장애인총연합회 황경아 회장(왼쪽 일곱번째), 허태정 대전시장(왼쪽 여덟번째) 등 참석자들이 기념촬영을 하고 있다
신협사회공헌재단은 대전시 장애인 및 교통약자의 이동권을 지원하기 위해 2억5000만원 상당의 저상버스를 기증했다
신협사회공헌재단은 대전시 장애인 및 교통약자의 이동권을 지원하기 위해 2억5000만원 상당의 저상버스를 기증했다
29일 신협중앙회에 따르면 신협이 기증한 장애인 저상버스는 대전시가 대전장애인단체총연합회를 통해 운영하고 있는 장애인 이동편의 사업에 지원된다
대전광역시립체육재활원을 중심으로 시내를 순환하며 장애인의 이동권보장과 교통편의를 위해 운영될 예정이다
김윤식 신협사회공헌재단 이사장은 “대전광역시에 본부를 두고 있는 금융협동조합으로서 대전의 장애인과 교통약자를 지원하게 돼 더욱 의미가 깊다”며 “신협은 앞으로도 장애인을 비롯한 사각지대에 놓인 사회적 약자를 돌보는 다양한 사회공헌 활동을 지속적으로 펼쳐나갈 것”이라고 전했다
앞서 신협은 지난 4월 10일 부산성의신협이 부산진구 노인장애인복지관에 2억 5000만원 상당의 저상버스 1대를 기증한 것을 시작으로 장애인을 비롯한 노인, 임산부 등 교통약자의 이동권 향상을 위한 사업을 추진해왔다
신협사회공헌재단은 어둡고 그늘진 곳에 햇살이 되고자 하는 신협의 역할을 실현하기 위해 전국 신협과 그 임직원이 주축이 돼 2015년 출범한 공익재단이다
재단은 지난 5월 기준, 누적기부금 100억원을 돌파하는 등 신협의 나눔문화를 확산시킴과 동시에 경제운동과 교육운동, 윤리운동을 주제로 지역사회 복리증진을 위해 각 분야에서 다양한 사회공헌활동을 전개하고 있다
2018년 사회공헌활동으로 '청년협동조합 창업지원사업'을 통해 청년 협동조합 14팀을 육성하고 '협동경제 멘토링'으로 전국 92개 지역아동센터 3215명의 아동에게 경제교육, 현장학습 등 멘토링을 제공했다
또 전국 342개 신협이 참여한 '온(溫)세상 나눔캠페인'을 통해 전국 5000여 취약계층 가정에 연탄 약 10만장과 난방·방한용품 5600여개를 전달했다
신협사회공헌재단은 앞으로도 더불어 사는 공동체를 만들기 위해 일자리, 아동, 취약계층 등 다양한 분야에서 공익사업을 더욱 확대할 예정이라고 밝혔다
jiany@fnnews
"

40,"부산진구 노인장애인복지관 4월 10일 발차식부산성의신협(이사장 윤석영)이 부산진구 노인과 장애인을 위해 2억 5천만 원 상당 저상버스를 부산진구 노인장애인복지관에 쾌척했다
부산진구노인장애인복지관(관장 김익현)은 오는 4월 10일 오전 10시 송상현광장 내 다이내믹 부산마당에서 교통약자 전용 저상버스 발차식 및 시승식을 가진다
행사에는 서병수 부산시장을 비롯해 최기수 부산진구 부구청장, 후원기업 대표, 시의원, 구의원, 어르신 및 장애인 등이 참석한다
부산성의신협이 기증한 저상버스는 노인과 장애인, 임산부 등이 편하게 승하차할 수 있는 특수차량이다
출입문 발판 높이가 27cm 이내이고 휠체어 4대를 탑재할 수 있다
이 버스는 4월 10일 발차식을 시작으로 평일에는 부산진구의 복지관, 관공서, 병원, 시장, 지하철을 편리하게 이용하도록 돕는다
주말에는 부산 소재 복지단체들에게 무상으로 대여할 예정이다
부산진구 노인장애인복지관은 부산지역 복지관에서 유일하게 교통약자의 이동권 보장과 교통편의를 위해 2012년 1월부터 '해피버스'라는 이름을 붙인 저상버스 2대를 운행하고 있다
최근 해피버스 1호 차의 노후화로 인한 이용자들의 불편을 완화하기 위해 신규 저상버스를 마련키로 하고 지역사회에 후원을 요청했다
그 결과 부산성의신협이 부산진구 노약자들의 이동권 보장을 위해 부산진구 노인장애인복지관에 2억 5천만 원 상당의 저상버스를 흔쾌히 기증했다
한편 부산성의신협은 연지점 등 부산진구에 4개 영업점을 두고 있고 동래구1개 지점 등 5개의 영업점을 운영하고 있다
2017년 기준 자산액은 5252억 원으로 전국 9위이고 당기순이익은 전국 1위를 기록했다
"

41,"[한겨레] 횡단보도 등 인도턱 높아 휠체어 진입 어려워시각장애인 점자블록 설치도 제대로 안 돼…횡단보도 음향신호기도 미설치시민들 “어렵고 힘든 사람에 대한 배려 없는 사회, 적극적 개선 노력 필요”지난 15일 부산 연제구 거제동의 부산지방법원과 부산지방검찰청 앞 인도에서 장애인 보행 체험행사에 참여한 시민들이 높은 턱 때문에 인도에 들어가지 못하고 차도로 휠체어를 밀고 있다
지난 15일 오후 부산 연제구 동해선 거제역 앞에선 20일 장애인의 날을 앞두고 부산참여연대와 부산장애인차별철폐연대가 부산지법과 부산지검 청사까지 한 바퀴 돌아보는 ‘장애인 보행 시민체험’ 행사를 벌였다
휠체어에 사람을 태우거나 안대를 하고 흰 지팡이를 든 시민 60여명이 거제역을 출발했다
곧바로 오르막길이 나타났다
휠체어를 미는 시민들은 용을 써서 금세 얼굴이 붉어졌다
거제역 건물과 맞물리는 구간에선 인도 폭이 1m가량으로 절반이나 좁아졌다
한 시민이 “그나마 일요일이라 오가는 사람이 많지 않아 다행”이라고 중얼거렸다
차로를 건너가려고 하자 거제대로 쪽으로 빠져나가는 차들이 잇따라 지나갔다
횡단보도로 이어지는 인도 끝 지점의 경사 때문에 휠체어를 붙잡느라 시민들이 긴장했다
행사 지원 나온 경찰이 차도를 막아서고 나서야 안전하게 길을 건널 수 있었다
장애인차별철폐연대의 한 관계자는 “차량도 잘 살펴야 하지만, 평소엔 마음대로 나아가지 않는 휠체어 때문에 신경이 곤두선다
오늘은 행사 때문에 편하게 길을 건너는 편”이라고 말했다
지난 15일 부산 연제구 거제동의 부산지방법원 앞 인도에서 시민들이 장애인 보행을 체험하고 있다
10여m 폭의 차도를 건너자 높이 3㎝가량의 인도턱이 나타났다
차도를 지나 빌딩 주차장 진입로를 통해서야 인도로 들어설 수 있었다
힘들게 진입한 인도에서도 곳곳에 세워진 가로수를 피해 가야 했다
인도는 평평하지 않고 차도 쪽으로 기울어져 있었다
휠체어를 끌던 한 시민은 미끄러져 차도 쪽으로 넘어질 뻔했다
행사에 참여한 김아무개(42)씨가 재빨리 잡아줘 사고를 피할 수 있었다
검찰청사 앞의 횡단보도를 건너자 다시 높이 2㎝가량의 인도 턱이 나타났다
휠체어에 앉은 시민이 세게 밀어도 헛도는 바퀴 때문에 올라갈 수 없었다
보다 못한 다른 시민이 휠체어를 뒤에서 밀어 겨우 인도로 올라설 수 있었다
김씨는 “어렵고 힘든 사람에 대한 배려가 없는 사회”라고 혀를 찼다
검찰에서 법원 청사로 뻗어 있는 150m 구간 폭 6m가량의 인도에는 시각장애인을 위한 점자블록이 없었다
점자블록은 선형과 점형 블록으로 나뉘는데, 선형 블록은 시각장애인에게 길이 어디로 향하는지 알려주고, 점형 블록은 횡단보도나 갈림길 등의 길 정보를 제공한다
이 인도에는 선형 블록이 없었다
안대를 한 시민들은 인도를 지나다 벽으로 향하거나 가로수에 부딪혔다
법원 청사 앞의 두 횡단보도 가운데 한 곳에는 시각장애인에게 횡단보도를 알려주는 음향신호기도 설치되지 않았다
지난 15일 부산 연제구 거제동의 부산 검찰청 앞 횡단보도에서 장애인 보행 체험행사에 참여한 한 청소년이 휠체어를 밀어 인도로 올라가려고 하고 있다
인도 턱이 높아 애쓰고 있다
고숙희(27) 부산장애인차별철폐연대 활동가는 “대중교통을 이용해 법원·검찰로 가는 길은 턱도 많고, 경사로도 심하다
대중이라는 말에 장애인도 포함돼야 한다”고 말했다
이번 행사에 참여한 최영애(76·사하구)씨는 “장애인이 법원·검찰에 가려면 사고 위험을 감수해야 한다는 사실을 몰랐다
지자체 등의 적극적 개선 노력과 의지가 필요하다”고 목소리를 높였다
참여연대와 장애인차별철폐연대는 연제구 등 관할 행정기관에 장애인 이동권 보장을 위한 개선 대책 마련을 촉구할 예정이다
kr ▶ 한겨레 절친이 되어 주세요!"

42,"경주, 양산, 부산 노포동역, 동남원자력의학원 등이동권 보장 강화로 장애인 생활불편 완화 게티이미지뱅크울산시는 장애인들의 이동편의를 위해 ‘울산시 장애인콜택시’ 운행 지역을 오는 8월 1일부터 울산시 생활권역인 인근 관외 지역까지 확대한다고 23일 밝혔다
현재 ‘울산시 장애인콜택시’는 총 103대로 울산시 전역과 관외지역으로는 양산부산대학병원까지만 운행되고 있으나 경주시, 양산시, 부산시 노포동역, 기장군 동남권원자력의학원까지 확대한다
울산시는 운행지역 확대를 위해 전담차량 7대를 증차하고, 이용 요금은 현재 양산부산대학병원과 동일하게 일반택시 요금의 32% 수준으로 울산시에서 부담한다
이용대상은 1ㆍ2급 장애인, 3급 발달장애인 중 중복장애인, 3급 장애인 중 상시 휠체어 이용자 및 보호자이다
이용방법은 전일예약의 경우 24시간 중에 본인이 희망하는 시간대에 운행이 가능하며, 당일은 오전 7시부터 오후 8시까지 장애인콜센터로 신청하면 1일 12회까지 접수순으로 이용할 수 있다
울산시 관계자는 “장애인과 비장애인의 삶의 격차 완화 및 장애인의 동등한 사회참여를 위하여 대중교통 이용에 어려움을 겪고 있는 장애인을 위한 장애인 콜택시 운영을 확대해 나가겠다”고 말했다
김창배 기자 kimcb@hankookilbo
com▶한국일보 [페이스북] [카카오 친구맺기]▶네이버 채널에서 한국일보를 구독하세요![ⓒ 한국일보(hankookilbo
"

43,"(대구=연합뉴스) 이재혁 기자 = 휠체어장애인 이동권을 증진하는 '커뮤니티매핑' 행사가 오는 6일 대구에서 열린다
커뮤니티매핑은 시민이 지리정보시스템을 활용해 주변 시설물 등 정보를 직접 지도에 표시하는 것으로, 지역사회 문제점을 제시하고 공유한다
커뮤니티매핑센터는 서울대 인액터스 이룸팀과 함께 이날 낮 12시 동성로 일대에서 'Make a Hero 장벽 없는 세상 지도 만들기' 행사를 한다
